dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
28/03/2016 23:40,BMW_530d_Sport_Aut._m_paket,private,offer,12200,test,limousine,2008,automatic,235,5er,150000,2,diesel,bmw,no,28/03/2016 0:00,64560,28/03/2016 23:40
2/4/2016 11:55,Verkaufe_oder_Tausch,private,offer,0,test,limousine,2007,manual,150,156,150000,6,diesel,alfa_romeo,,2/4/2016 0:00,71634,6/4/2016 9:46
11/3/2016 15:57,Opel_Corsa_2.Hand/_Tuev_03.2017_/_Automatic,private,offer,999,test,small car,1998,automatic,60,corsa,125000,2,petrol,opel,no,11/3/2016 0:00,32312,12/3/2016 20:47
24/03/2016 19:00,Ford_S_MAX_tdi_140_ps,private,offer,7500,test,bus,2006,manual,140,s_max,150000,5,,ford,,24/03/2016 0:00,58119,7/4/2016 14:58
20/03/2016 12:50,Volkswagen_Bora_2.0_Special,private,offer,2000,test,limousine,2002,manual,116,bora,150000,8,petrol,volkswagen,yes,20/03/2016 0:00,6886,6/4/2016 12:46
24/03/2016 17:50,VW_Taro_Kipper_aehnlich_Toyota_Hilux_Dacoma,private,offer,4444,control,others,1992,manual,83,others,150000,4,diesel,volkswagen,,24/03/2016 0:00,19348,7/4/2016 11:16
4/4/2016 9:37,Toyota_Celica__Lpg_Motor_Neu_Facelift_Umbau,private,offer,4500,control,coupe,2000,manual,143,others,20000,4,petrol,toyota,no,4/4/2016 0:00,75181,6/4/2016 10:16
3/4/2016 18:52,Opel_Corsa_1.3_CDTI__1_Hand___Klima,private,offer,2850,control,small car,2007,manual,75,corsa,150000,12,diesel,opel,no,3/4/2016 0:00,24143,5/4/2016 19:19
26/03/2016 14:37,Toyota_Yaris_1.0_VVT_i,private,offer,3500,control,small car,2008,manual,69,yaris,150000,7,petrol,toyota,no,26/03/2016 0:00,95448,6/4/2016 3:17
30/03/2016 10:37,Chevrolet_Trailblazer_4.2_SUV_2004_LPG_Gasanlage,private,offer,5555,test,suv,2004,automatic,272,others,150000,6,lpg,chevrolet,,30/03/2016 0:00,28844,7/4/2016 2:15
11/3/2016 13:57,Opel_Corsa,private,offer,500,test,small car,1995,,0,corsa,150000,9,petrol,opel,yes,11/3/2016 0:00,25813,12/3/2016 18:44
29/03/2016 1:00,Mb_c_180_kombi,private,offer,2200,test,station wagon,2002,manual,129,c_klasse,150000,0,petrol,mercedes_benz,,29/03/2016 0:00,56218,31/03/2016 6:17
3/4/2016 14:48,Peugeot_106_Crystal__org._113200km......,private,offer,1000,test,small car,1998,manual,60,1_reihe,125000,1,petrol,peugeot,no,3/4/2016 0:00,55283,5/4/2016 13:47
8/3/2016 9:54,Peugeot_406___Klima,private,offer,1190,control,limousine,2000,manual,110,4_reihe,150000,6,petrol,peugeot,no,8/3/2016 0:00,57258,6/4/2016 20:19
26/03/2016 14:43,Ford_ka_mit_tuv_bis_11.2016,private,offer,300,control,,2016,manual,0,ka,50000,10,,ford,,26/03/2016 0:00,40597,26/03/2016 14:43
1/4/2016 16:43,Peugeot_206_75_Roland_Garros/Klimaaut/Volleder/Panoramad,private,offer,1400,control,small car,2000,manual,75,2_reihe,150000,5,petrol,peugeot,yes,1/4/2016 0:00,66802,5/4/2016 11:45
24/03/2016 19:25,Hyundai_Getz_1.3_GLS,private,offer,1500,test,small car,2005,manual,86,getz,150000,3,petrol,hyundai,no,24/03/2016 0:00,65199,25/03/2016 16:20
20/03/2016 14:52,VW_Polo_1.4,private,offer,299,test,small car,1997,manual,60,polo,150000,8,petrol,volkswagen,no,20/03/2016 0:00,34537,21/03/2016 17:48
20/03/2016 16:46,Mercedes_A_Klasse,private,offer,1500,test,small car,1998,manual,82,a_klasse,150000,0,petrol,mercedes_benz,no,20/03/2016 0:00,24539,25/03/2016 17:19
5/3/2016 18:43,Volkswagen_Tiguan_1.4_TSI_4Motion_Sport_&_Style,private,offer,10900,test,suv,2009,manual,150,tiguan,125000,2,petrol,volkswagen,no,5/3/2016 0:00,76229,10/3/2016 12:45
28/03/2016 11:58,Ford_Focus_Turn._1.8_TDCi_Futura,private,offer,1790,control,station wagon,2002,manual,116,focus,150000,10,diesel,ford,no,28/03/2016 0:00,88361,31/03/2016 19:47
14/03/2016 11:48,Opel_Corsa_12V_City,private,offer,800,test,small car,1999,manual,54,corsa,150000,2,petrol,opel,no,14/03/2016 0:00,27324,7/4/2016 14:56
26/03/2016 20:47,Maxda_Mx5_1_6_16V__Sondermodell__75000km__17_Zoll__Klima__usw..,private,offer,5690,control,cabrio,2003,manual,110,mx_reihe,80000,12,petrol,mazda,no,26/03/2016 0:00,58099,31/03/2016 17:47
25/03/2016 10:53,T4_Hoch_und_Lang_fuer_Bastler,private,offer,2000,test,bus,1995,manual,76,transporter,150000,1,diesel,volkswagen,,25/03/2016 0:00,22607,31/03/2016 17:18
3/4/2016 22:58,Biete_VW_Lupo_1.2_TDI_3L_in_Schwarz_Tausch_gegen_Cabrio,private,offer,2600,control,small car,2000,automatic,68,lupo,150000,6,diesel,volkswagen,no,3/4/2016 0:00,90411,3/4/2016 23:44
5/4/2016 11:52,BMW_320d_Coupe,private,offer,21000,test,coupe,2009,manual,177,3er,80000,8,diesel,bmw,no,5/4/2016 0:00,59077,5/4/2016 11:52
19/03/2016 17:44,BMW_316_i_Automatik,private,offer,1100,control,limousine,1994,automatic,106,3er,150000,9,petrol,bmw,,19/03/2016 0:00,59368,1/4/2016 6:47
19/03/2016 20:55,Mercedes_250_D_Automatik_W124_fuer_Export/Bastler_mit_TÜV_05/16,private,offer,1200,control,limousine,1993,automatic,88,others,150000,2,diesel,mercedes_benz,no,19/03/2016 0:00,25813,19/03/2016 21:44
20/03/2016 12:45,Fiat_500_1_2_Lounge_1._Hand_neue_WR_Zahnriemen_neu,private,offer,5900,test,small car,2009,manual,69,500,70000,2,petrol,fiat,no,20/03/2016 0:00,42281,6/4/2016 12:15
1/4/2016 13:37,Mercedes_Benz_CL_500_7G_TRONIC,private,offer,38900,test,coupe,2008,automatic,387,cl,20000,7,petrol,mercedes_benz,no,1/4/2016 0:00,85057,7/4/2016 11:17
11/3/2016 18:46,Opel_Corsa_16V_Edition_100,private,offer,980,test,small car,1999,manual,65,corsa,150000,8,petrol,opel,no,11/3/2016 0:00,49124,15/03/2016 11:17
27/03/2016 12:39,Seat_Arosa_Top_Zustand__Garagenfahrzeug___Scheckheft_!!_TÜV_neu,private,offer,2490,test,small car,2002,manual,50,arosa,125000,1,petrol,seat,no,27/03/2016 0:00,17373,29/03/2016 0:47
7/3/2016 17:52,MINI_Mini_Cooper_S,private,offer,9150,test,small car,2007,manual,174,cooper,125000,2,petrol,mini,no,7/3/2016 0:00,21698,6/4/2016 19:46
1/4/2016 21:50,MINI_Cooper_Countryman_ALL4__AUT___Pepper__AHK,private,offer,22900,test,suv,2015,automatic,122,cooper,10000,7,petrol,mini,no,1/4/2016 0:00,84130,5/4/2016 19:46
11/3/2016 20:46,Skoda_Oktavia_1_6tdi_1Hand_Xenon_Dsg_Navi_usw...,private,offer,10700,control,station wagon,2012,automatic,110,octavia,125000,8,diesel,skoda,no,11/3/2016 0:00,58511,24/03/2016 4:17
16/03/2016 17:54,Einen_Polo_9N_fuer_einen_bastler,private,offer,1500,control,small car,2001,manual,55,polo,150000,11,petrol,volkswagen,no,16/03/2016 0:00,25866,25/03/2016 18:48
2/4/2016 6:03,"AUDI_A6_2.0_TDI_DPF""BIXENON""NAVI""_LEDER""S_SITZE_KAMERA",private,offer,21999,control,limousine,2011,manual,177,a6,125000,6,diesel,audi,,2/4/2016 0:00,81735,2/4/2016 8:50
15/03/2016 15:37,520_d_Touring__Facelift__Panoramadach__Automatik__silbermet._,private,offer,14490,control,station wagon,2008,automatic,177,5er,150000,6,diesel,bmw,,15/03/2016 0:00,15370,6/4/2016 6:17
23/03/2016 21:56,Corolla_1.4_TÜV_bis_Jan_17_bastler,private,offer,340,test,small car,1993,manual,75,,150000,6,petrol,toyota,no,23/03/2016 0:00,38226,23/03/2016 22:46
5/3/2016 20:50,Audi_A4__TÜV_12.2016,private,offer,1100,control,limousine,1995,automatic,101,a4,150000,0,petrol,audi,no,5/3/2016 0:00,27330,9/3/2016 17:44
7/3/2016 13:56,Daewoo__Matiz0.8_SE__2._Hand__Motor_Getriebe_Top_Zustand__sparsam,private,offer,1099,control,small car,2003,manual,52,matiz,100000,7,petrol,daewoo,,7/3/2016 0:00,10969,10/3/2016 1:17
20/03/2016 10:55,Ford_Ka_/_Baujahr_2000_/_60_PS_/_kein_Rost_am_Tankdeckel,private,offer,1200,control,small car,2000,manual,60,ka,150000,2,petrol,ford,,20/03/2016 0:00,26340,6/4/2016 7:45
12/3/2016 23:54,BMW_545i_mit_Prins_LPG,private,offer,7000,control,,2003,automatic,333,5er,150000,8,,bmw,no,12/3/2016 0:00,48432,25/03/2016 12:46
24/03/2016 19:59,Mercedes_Benz_190_D_2.5,private,offer,4900,control,limousine,1991,automatic,94,others,150000,6,diesel,mercedes_benz,no,24/03/2016 0:00,90402,5/4/2016 13:16
24/03/2016 20:36,Citroën_C1_1.0_Advance,private,offer,1900,test,small car,2008,manual,68,c1,150000,4,petrol,citroen,no,24/03/2016 0:00,54290,26/03/2016 7:16
10/3/2016 16:36,Audi_A3_1.8_TFSI_Sportback_Ambition,private,offer,7990,control,station wagon,2007,manual,160,a3,150000,10,petrol,audi,no,10/3/2016 0:00,77960,22/03/2016 8:47
10/3/2016 10:49,Volkswagen_Golf_Cabrio_1.6,private,offer,2590,test,cabrio,1996,manual,101,golf,150000,5,petrol,volkswagen,no,10/3/2016 0:00,98528,6/4/2016 21:17
6/3/2016 10:49,Suzuki_Baleno_GL_1_3l_86PS_Servo_Klima_TÜV_04/2016,private,offer,899,test,small car,2000,manual,86,others,100000,2,petrol,suzuki,no,6/3/2016 0:00,41236,20/03/2016 8:48
25/03/2016 17:36,Alfa_Romeo_GT_1.9_JTD_M_Jet,private,offer,4200,test,coupe,2005,manual,150,others,150000,9,diesel,alfa_romeo,no,25/03/2016 0:00,35083,4/4/2016 20:17
30/03/2016 14:51,Toyota_Corolla_1.4.,private,offer,4300,control,,2016,manual,66,corolla,150000,5,,toyota,,30/03/2016 0:00,80992,7/4/2016 5:44
25/03/2016 12:48,Cayenne_S_Festpreis,private,offer,7300,test,,2016,automatic,340,cayenne,40000,10,,porsche,,25/03/2016 0:00,63674,4/4/2016 12:47
12/3/2016 20:48,Audi_A4_1.8,private,offer,799,test,limousine,1995,manual,125,a4,150000,12,petrol,audi,no,12/3/2016 0:00,27211,5/4/2016 14:18
2/4/2016 23:59,Opel_Zafira_1.9_CDTI_Automatik_Cosmo,private,offer,5500,test,bus,2006,automatic,120,zafira,150000,1,diesel,opel,no,2/4/2016 0:00,68169,7/4/2016 9:15
1/4/2016 14:52,Mercedes_Vito_109,private,offer,8500,test,bus,2007,manual,95,vito,150000,12,diesel,mercedes_benz,no,1/4/2016 0:00,50678,7/4/2016 12:16
21/03/2016 15:52,Ford_Ka_mit_TÜV_bis_April_2017,private,offer,1050,control,small car,2004,manual,70,ka,125000,10,petrol,ford,yes,21/03/2016 0:00,48153,31/03/2016 20:16
15/03/2016 10:55,Mercedes_Benz_B_Klasse_B200_Automatik__W245_,private,offer,5600,control,bus,2006,automatic,136,b_klasse,150000,2,petrol,mercedes_benz,no,15/03/2016 0:00,44805,16/03/2016 7:15
20/03/2016 22:25,Ford_KA_1.2l_60_PS_silber_als_Bastlerwagen,private,offer,200,control,small car,2001,manual,60,ka,150000,9,petrol,ford,,20/03/2016 0:00,61276,20/03/2016 23:31
26/03/2016 15:36,SUCHE_ROTE_KENNZEICHEN__ÜBER_OSTERN,private,offer,0,test,,1990,,0,,5000,0,,sonstige_autos,,26/03/2016 0:00,21079,31/03/2016 12:16
20/03/2016 20:38,Audi_TT_Coupe_2.0_TFSI,private,offer,10989,test,coupe,2006,manual,200,tt,150000,11,petrol,audi,no,20/03/2016 0:00,47441,7/4/2016 4:46
19/03/2016 7:56,Audi_SQ5_3.0_TDI_quattro_tiptronic,private,offer,57800,control,suv,2014,automatic,313,others,30000,6,diesel,audi,no,19/03/2016 0:00,71711,6/4/2016 4:17
29/03/2016 1:57,Super_tolles_Cabrio,private,offer,6200,control,cabrio,2005,manual,135,megane,125000,3,petrol,renault,no,29/03/2016 0:00,30890,5/4/2016 17:26
8/3/2016 17:52,Opel_Vectra_1.6,private,offer,500,control,limousine,1997,manual,101,vectra,150000,1,petrol,opel,no,8/3/2016 0:00,60431,16/03/2016 23:15
5/3/2016 15:58,Volkswagen_Bora_1.4,private,offer,1950,control,limousine,2000,manual,75,bora,150000,8,petrol,volkswagen,no,5/3/2016 0:00,74834,10/3/2016 16:46
22/03/2016 17:56,Volkswagen_Sharan_Bj._2007,private,offer,6850,control,bus,2007,automatic,116,sharan,150000,7,diesel,volkswagen,no,22/03/2016 0:00,13597,24/03/2016 2:45
20/03/2016 18:44,Volkswagen_Polo_1.2,private,offer,2800,test,small car,2003,manual,54,polo,100000,7,petrol,volkswagen,no,20/03/2016 0:00,94265,7/4/2016 1:45
7/3/2016 17:46,Opel_Corsa_b_1.2_zum_schlachten,private,offer,1,test,small car,2001,manual,0,corsa,20000,7,petrol,opel,yes,7/3/2016 0:00,48691,13/03/2016 3:16
17/03/2016 1:57,Chrysler_300_C,private,offer,0,test,limousine,2007,automatic,250,300c,150000,6,lpg,chrysler,yes,17/03/2016 0:00,51399,25/03/2016 5:46
29/03/2016 22:38,Audi_A4_Cabrio_3.0_TDI_quattro,private,offer,15500,test,cabrio,2006,automatic,232,a4,100000,0,,audi,no,29/03/2016 0:00,63607,6/4/2016 9:17
16/03/2016 15:47,Opel_Zafira_1.8_Elegance,private,offer,2500,test,bus,2002,manual,125,zafira,150000,5,petrol,opel,no,16/03/2016 0:00,30855,4/4/2016 16:17
21/03/2016 11:54,BMW_X5_3.0_d,private,offer,7500,control,limousine,2002,automatic,184,x_reihe,150000,10,diesel,bmw,no,21/03/2016 0:00,22335,6/4/2016 5:45
23/03/2016 14:47,Porsche_911_Carrera_S_Cabriolet_PDK,private,offer,65000,test,cabrio,2010,automatic,385,911,60000,10,petrol,porsche,no,23/03/2016 0:00,74177,5/4/2016 16:44
10/3/2016 19:52,Guter_zu_stand_smart_mit_tuev_02.2017,private,offer,1200,control,,2017,automatic,55,fortwo,125000,3,,smart,no,10/3/2016 0:00,27570,22/03/2016 14:47
20/03/2016 18:38,Opel_Corsa_C_1_2,private,offer,1250,test,,2016,manual,75,corsa,150000,10,petrol,opel,,20/03/2016 0:00,94545,20/03/2016 18:38
23/03/2016 16:56,BMW_E46_M3_Coupe_Cabrio_Bj_2004,private,offer,13000,test,coupe,2004,automatic,343,m_reihe,150000,7,petrol,bmw,no,23/03/2016 0:00,45127,31/03/2016 4:46
15/03/2016 10:50,Golf_Plus_1_6_TDI,private,offer,8800,control,,2017,manual,105,golf,150000,0,diesel,volkswagen,no,15/03/2016 0:00,66740,18/03/2016 3:47
29/03/2016 22:46,Ford_Focus_Coupe_Cabriolet_2.0_16V_Titanium,private,offer,10500,test,cabrio,2008,manual,145,focus,80000,8,petrol,ford,no,29/03/2016 0:00,78467,6/4/2016 9:45
11/3/2016 17:54,Polo_1.4_69CV_TDI,private,offer,2700,control,limousine,2006,,0,polo,150000,8,diesel,volkswagen,,11/3/2016 0:00,45145,11/3/2016 17:54
16/03/2016 21:57,Renault_twingo,private,offer,700,control,small car,1993,manual,0,twingo,150000,4,petrol,renault,,16/03/2016 0:00,51645,22/03/2016 6:15
31/03/2016 12:55,Audi_A4_Avant_2.0_TDI_DPF_Ambiente_TOP!!!,private,offer,12500,test,station wagon,2010,manual,170,a4,150000,4,diesel,audi,no,31/03/2016 0:00,7545,6/4/2016 5:46
15/03/2016 23:58,Opel_corsa_hat_tuev_bis_09_2017,private,offer,1050,control,,2017,manual,60,corsa,150000,8,petrol,opel,,15/03/2016 0:00,67105,17/03/2016 5:46
16/03/2016 16:49,Fiat_500_C_1.2,private,offer,7600,control,cabrio,2011,manual,69,500,60000,9,petrol,fiat,no,16/03/2016 0:00,66424,6/4/2016 21:17
10/3/2016 13:38,Mitsubishi_galant_v6,private,offer,550,test,station wagon,1999,automatic,170,galant,5000,11,petrol,mitsubishi,no,10/3/2016 0:00,50169,11/3/2016 13:17
2/4/2016 22:51,Mercedes_Benz_E_220_CDI_Elegance__bi_Xenon_Navi__Motor_NEU!!!,private,offer,11950,test,limousine,2009,automatic,170,e_klasse,150000,6,diesel,mercedes_benz,no,2/4/2016 0:00,12529,7/4/2016 0:45
12/3/2016 17:39,Opel_Astra_1.6_Caravan_CNG,private,offer,1000,test,station wagon,2004,manual,97,astra,150000,10,cng,opel,no,12/3/2016 0:00,80939,12/3/2016 17:39
20/03/2016 3:36,BMW_e38_740d__V8.,private,offer,4500,control,limousine,1999,automatic,245,7er,150000,0,diesel,bmw,,20/03/2016 0:00,33142,6/4/2016 4:44
13/03/2016 20:25,Fiat_Idea_1.4_Sehr_guter_Zustand!,private,offer,3350,test,small car,2004,manual,0,others,125000,3,petrol,fiat,no,13/03/2016 0:00,61440,6/4/2016 5:16
15/03/2016 17:58,Opel_Astra_1.6_Alte_Motor__Euro_3_und_D4,private,offer,1490,control,limousine,2003,manual,84,astra,150000,7,petrol,opel,no,15/03/2016 0:00,63128,15/03/2016 18:40
23/03/2016 22:57,Peugeot_206_CC_Platinum_Cabriolet,private,offer,2300,test,cabrio,2003,manual,109,others,150000,12,petrol,peugeot,no,23/03/2016 0:00,35321,24/03/2016 6:42
9/3/2016 20:58,Toyota_Auris_2.2_D_Cat,private,offer,4300,test,limousine,2007,manual,177,auris,150000,4,diesel,toyota,no,9/3/2016 0:00,86199,29/03/2016 10:18
8/3/2016 19:48,Volkswagen_Touareg_3.0_V6_TDI_DPF_Aut.,private,offer,22890,test,suv,2009,automatic,241,touareg,70000,12,diesel,volkswagen,no,8/3/2016 0:00,73479,18/03/2016 1:15
12/3/2016 16:51,Opel_Vectra_1.9_CDTI_DPF,private,offer,6100,control,limousine,2006,manual,150,vectra,125000,2,diesel,opel,no,12/3/2016 0:00,86163,7/4/2016 7:17
10/3/2016 15:49,Audi_A4_Avant_2.7_TDI_Xenon_AHK_PDC,private,offer,10000,test,,2016,manual,0,a4,150000,3,diesel,audi,no,10/3/2016 0:00,74523,12/3/2016 20:18
4/4/2016 22:46,Gebisse_dieses_jahr_das_schoene_Wetter_mal_anders,private,offer,0,test,cabrio,1999,,0,others,125000,0,petrol,fiat,,4/4/2016 0:00,48653,7/4/2016 1:44
5/3/2016 19:57,Audi_A6_2.7_TDI_DPF,private,offer,12000,test,limousine,2010,automatic,190,a6,150000,8,diesel,audi,no,5/3/2016 0:00,68199,8/3/2016 13:47
1/4/2016 10:55,Volkswagen_Golf_1.9_TDI_Edition,private,offer,1400,control,limousine,2002,manual,90,golf,150000,6,diesel,volkswagen,no,1/4/2016 0:00,66887,1/4/2016 11:44
28/03/2016 17:48,Mercedes_A140_Automatik_mit_erst_55000_Km_TÜV_05/2017,private,offer,2500,test,small car,2000,automatic,82,a_klasse,60000,5,petrol,mercedes_benz,no,28/03/2016 0:00,28759,2/4/2016 22:46
3/4/2016 18:42,Golf_1.6_Ersatzteilspender,private,offer,0,control,,2000,,0,,125000,0,,volkswagen,,3/4/2016 0:00,4177,3/4/2016 18:42
14/03/2016 8:36,Ford_escort_express_1.8d_Schlachtfest,private,offer,1,test,,1995,manual,60,escort,5000,0,diesel,ford,,14/03/2016 0:00,19077,17/03/2016 20:45
7/3/2016 16:30,Opel_Vectra_2.2_GTS,private,offer,3333,control,limousine,2003,manual,147,vectra,150000,2,petrol,opel,no,7/3/2016 0:00,63065,11/3/2016 15:45
14/03/2016 20:48,einmaliger_Golf_3_mit_vielen_Umbauten_und_neuem_Tuev,private,offer,0,control,limousine,1997,manual,75,golf,150000,0,petrol,volkswagen,no,14/03/2016 0:00,15344,14/03/2016 20:48
27/03/2016 14:43,Audi_Audi_A4_B5_1.6L,private,offer,900,control,limousine,1997,manual,101,a4,150000,8,petrol,audi,no,27/03/2016 0:00,23564,27/03/2016 14:43
22/03/2016 17:52,Ford_Fiesta_verkauf_oder_tausch,private,offer,650,control,,2017,manual,75,fiesta,125000,0,petrol,ford,,22/03/2016 0:00,8371,6/4/2016 9:17
21/03/2016 20:57,Seat_Ibiza_1.4_16V_Copa,private,offer,7890,control,small car,2012,manual,86,ibiza,80000,3,petrol,seat,no,21/03/2016 0:00,35764,6/4/2016 0:17
11/3/2016 13:47,Ford_Focus_Turnier_DI_Ambiente,private,offer,500,test,station wagon,2000,manual,75,focus,150000,3,diesel,ford,yes,11/3/2016 0:00,29633,24/03/2016 17:16
12/3/2016 21:47,Ford_Focus_1.4_16V_Fun_X,private,offer,4300,test,limousine,2007,manual,80,focus,80000,7,petrol,ford,no,12/3/2016 0:00,21077,23/03/2016 15:47
8/3/2016 17:50,Ford_Escort_Turnier_Flair,private,offer,550,control,station wagon,1996,manual,69,escort,125000,12,diesel,ford,no,8/3/2016 0:00,94535,15/03/2016 3:46
19/03/2016 12:51,BMW_530xd_Touring_Aut.,private,offer,17000,test,station wagon,2007,automatic,231,5er,125000,1,diesel,bmw,no,19/03/2016 0:00,42855,6/4/2016 17:45
21/03/2016 11:56,BMW_320d__M_Paket__Bremse_neu__Kein_Rost__PDC_hinten,private,offer,5490,control,limousine,2001,manual,150,3er,150000,9,diesel,bmw,no,21/03/2016 0:00,93167,29/03/2016 20:44
19/03/2016 9:55,Seat_Ibiza_Sondermodel_Cala_Red_Pepper_Bj.1999,private,offer,349,test,small car,1999,manual,60,ibiza,150000,8,petrol,seat,,19/03/2016 0:00,23883,6/4/2016 10:15
9/3/2016 14:56,Suzuki_WAGON_R+_1.3_GL,private,offer,1400,test,small car,2001,manual,76,others,150000,5,petrol,suzuki,no,9/3/2016 0:00,69214,6/4/2016 23:16
21/03/2016 1:53,Smart_Fortwo__ueberholter_Motor__neuer_TÜV__Klima__Leder,private,offer,2950,test,cabrio,2001,automatic,61,fortwo,150000,2,petrol,smart,no,21/03/2016 0:00,75438,6/4/2016 0:17
20/03/2016 0:38,Volkswagen_Caddy_1.9_TDI_DPF_Life__5_Si._,private,offer,3500,control,station wagon,2005,manual,105,caddy,150000,11,diesel,volkswagen,yes,19/03/2016 0:00,72793,20/03/2016 6:46
18/03/2016 22:47,Audi_S4_b6_v8_4.2L_344ps__*TOP_ZUSTAND*,private,offer,17500,test,limousine,2004,automatic,344,others,150000,9,petrol,audi,no,18/03/2016 0:00,30880,6/4/2016 0:45
22/03/2016 17:49,Volkswagen_Polo_1.2_Trendline,private,offer,5490,control,small car,2009,manual,60,polo,125000,10,petrol,volkswagen,no,22/03/2016 0:00,40593,22/03/2016 17:49
29/03/2016 22:37,Volkswagen_Polo_6n,private,offer,220,test,,2016,,60,,150000,0,,volkswagen,yes,29/03/2016 0:00,67433,2/4/2016 12:47
31/03/2016 21:55,Liebhaber_Top_Rentner_Fahrzeug_Ford_Mondeo_1993_Neuer_TÜV_03/18,private,offer,500,test,limousine,1993,manual,116,mondeo,150000,3,petrol,ford,yes,31/03/2016 0:00,33415,6/4/2016 18:17
9/3/2016 0:25,BMW_530i_mit_Gasanlage_Prinz,private,offer,5555,control,limousine,2003,automatic,0,5er,150000,12,petrol,bmw,no,8/3/2016 0:00,53783,9/3/2016 11:47
12/3/2016 22:48,BMW_e36_328i_Cabrio_TÜV_12/17,private,offer,3800,control,cabrio,1995,manual,193,3er,150000,10,petrol,bmw,no,12/3/2016 0:00,99610,12/3/2016 23:41
28/03/2016 0:48,Honda_1.4,private,offer,3300,control,small car,2004,manual,0,jazz,150000,9,petrol,honda,no,27/03/2016 0:00,47137,6/4/2016 6:17
5/3/2016 21:42,Jeep_Commander_Automatik_7_Sitzer_Panorama,private,offer,10900,test,suv,2006,automatic,218,others,150000,8,diesel,jeep,no,5/3/2016 0:00,44799,5/4/2016 12:19
9/3/2016 15:36,Opel_Corsa_1.0__5_Tuerer_schwarz,private,offer,700,control,small car,2000,manual,54,corsa,150000,11,petrol,opel,no,9/3/2016 0:00,48301,19/03/2016 15:16
4/4/2016 9:54,Lupo_1.4_TDI_75_Ps_kein_GTI_Turbo_Leder_Navi_Vr6,private,offer,3745,control,small car,2004,manual,75,lupo,150000,10,diesel,volkswagen,,4/4/2016 0:00,29640,6/4/2016 11:17
20/03/2016 11:52,Volkswagen_Allstar/Classic,private,offer,3333,test,bus,1996,automatic,116,transporter,150000,11,petrol,volkswagen,yes,20/03/2016 0:00,23701,20/03/2016 11:52
17/03/2016 13:46,Ford_Fiesta_1.4,private,offer,1890,control,small car,2002,manual,80,fiesta,150000,6,petrol,ford,no,17/03/2016 0:00,45661,17/03/2016 13:46
24/03/2016 15:56,VW_Touran_1_9_TDI_schwarz_gutgepflegt_BJ._2005_Km_Stand_314000,private,offer,3490,test,bus,2005,manual,105,touran,150000,9,diesel,volkswagen,no,24/03/2016 0:00,51069,24/03/2016 16:42
17/03/2016 0:58,Mazda_6_2.5,private,offer,9150,test,limousine,2007,manual,170,6_reihe,125000,12,petrol,mazda,no,16/03/2016 0:00,30165,6/4/2016 1:48
30/03/2016 15:38,Volvo_V50_2.0D_Momentum,private,offer,5500,test,station wagon,2005,manual,136,v50,150000,6,diesel,volvo,no,30/03/2016 0:00,16356,7/4/2016 6:15
1/4/2016 21:06,BMW_320d_touring_Edition_Exclusive,private,offer,3150,control,station wagon,2005,manual,150,3er,150000,2,diesel,bmw,no,1/4/2016 0:00,65929,1/4/2016 21:06
4/4/2016 13:58,Audi_A4_1_8_Turbo_S_Line,private,offer,6950,control,limousine,2003,manual,163,a4,150000,5,petrol,audi,no,4/4/2016 0:00,44359,6/4/2016 15:46
5/4/2016 12:51,Biete_meinen_Opel_Zafira_an,private,offer,2500,test,bus,2000,manual,125,zafira,150000,9,petrol,opel,yes,5/4/2016 0:00,53229,5/4/2016 12:51
10/3/2016 14:57,Citroën_Berlingo_1.9_D_Advance,private,offer,1150,test,bus,2005,manual,69,berlingo,150000,2,diesel,citroen,yes,10/3/2016 0:00,33014,11/3/2016 15:44
24/03/2016 15:51,Bmw_x5_3.0_sd_M_Packet_mit_286_ps,private,offer,19000,test,limousine,2008,automatic,286,x_reihe,150000,10,diesel,bmw,no,24/03/2016 0:00,53111,3/4/2016 8:15
